,audio_id,chunk_id,transcript
130,30f9ffda80864c7e946becd5c45891d4,6," 40384379 4038 4379 No, no, this is not a client ID. Just tell me your registered number. 6000 6000 149 708"
131,30f9ffda80864c7e946becd5c45891d4,5," Client ID is the ID of the Demat account, right? Yes, the Client ID, which you can login, the password is there, you have to give the Client ID."
132,30f9ffda80864c7e946becd5c45891d4,4," Yes, I will call you. Yes, tell me the line once. One minute."
133,30f9ffda80864c7e946becd5c45891d4,3," Ok, I had referred one but the amount given is not credited Sir, when the client first read it, you will receive it Ok, will it come in the wallet or I have to redeem it? Sir, tell me the client ID, I will check the details Yes, I will open it Tell me the client ID once One minute, I will tell you"
134,30f9ffda80864c7e946becd5c45891d4,2," Sir, you will get it. So, you will get the referral on the application. Yes. Yes, you will get it on the application, sir."
135,30f9ffda80864c7e946becd5c45891d4,1," So, what is the next step in the project? Ma'am, I wanted to know about the refer and earn. As I referred someone, will I get this amount on the rate or will I get it like this? Sir, you will get it. So, you get the refer and earn show on the application. Yes. Sir, you will get it on the application."
136,66ab2b06648a4dbf95cfadce331de057,6," I am telling you, customer care is always on choice. I have never received an ID. Customer care is always on choiceindia.com Yes, choiceindia.com I am not adjusting it. It will be fine."
137,66ab2b06648a4dbf95cfadce331de057,5," You tell me your ID, I will send it to you. Sorry? You tell me your ID, I will mail it to you. Our new ID is Customer Care Address, I will send it to you for your choice. First, this ID is correct, after that if you message me, then tell me if I have got the wrong ID."
138,66ab2b06648a4dbf95cfadce331de057,4," I have already emailed you many times. No sir, we have not received any mail. Our mail id is customer care at the week. You have not received any mail from us. We have checked. I have received a mail. I am doing something else. What should I do? There is no time for this. I can understand what you are saying. But we have not received your call."
139,66ab2b06648a4dbf95cfadce331de057,3," Sir, we have no mail for your CML copy. Please mail it once and we will give you the CML copy."
140,66ab2b06648a4dbf95cfadce331de057,2," Yes, I want to say that I don't have CMR copy name. You are talking to Mr. Mahendra? Yes, ma'am. I want CMR copy. I have checked. Did you get CMR copy? Yes, ma'am. I didn't get any reply. The letter is that I want this. We have to do this first. If we don't get CMR copy name, how will we transfer the link to the account?"
141,66ab2b06648a4dbf95cfadce331de057,1," Good morning choice Phoenix, how are you? Yes, I want to say I don't have CMR copy name You are talking to Mahendra Ji? Yes, I am I want CMR copy, I checked it, did you get CMR copy? Yes, I didn't get any reply, the letter is that I want it, I want to do it, please correct me first We will not get CMR copy, you will transfer the link to the cash account"
142,1d70dc3e73e6419e8270a323efdbeb3f,6," Okay fine. Here you can sign it. Anything else I've heard from them? No ma'am, no thanks. Thank you for calling Choice Funds. Have a nice day."
143,1d70dc3e73e6419e8270a323efdbeb3f,5," I'll just let you know. That is nickjain.connectarthuraygmail.com Correct. Please send it. I'm waiting for that link. Yes. Anything else apart from that? No ma'am. Thanks. How much time it will take to get activated? Once you raise your request, within 48 hours your bank would be getting activated. Yeah, it's mating sometimes. Okay. Fine. Here you can send it. Please. Yeah. Anything else apart from that? No ma'am. No. Thanks. Thank you for calling Choice Funds. Have a nice day."
144,1d70dc3e73e6419e8270a323efdbeb3f,4," I'll just send you the modification link regarding the IFC code, the KYC wrong bank details. Just be alright. Means I need to just update the bank records right? Using your link and then it will be updated. Yeah, if your KYC, if your IFC code has been only updated, you can just modify the bank. Or else if you want to add a new bank, you can even add a new bank to it. Sure, so on which email id are you sending it?"
145,1d70dc3e73e6419e8270a323efdbeb3f,3, It may take some more time. No problem.
146,1d70dc3e73e6419e8270a323efdbeb3f,2, Just be online sir.
147,1d70dc3e73e6419e8270a323efdbeb3f,1," Good morning, Chois. Can you speak to me in detail? Ma'am, my account is J01427 which is suspended since Friday. And in morning I talked to one of your support colleagues. So he told that he will send one link to update the bank records on my email id. But I have not received yet. Can you help me? You are sure? I will just check for it. Just be on line sir. Just be on line sir."
148,a9e4b3cb7904483588084ec0d417505d,6," Okay. Yeah, sure. Okay. Any other query sir? No. Okay. Thank you so much sir. A very good day. Keep waiting for me to call you. Thank you sir."
149,a9e4b3cb7904483588084ec0d417505d,5, install as your account was still inactive so I will provide a reactivation link on your register mail id. You have to complete you need to complete e-sign process after complete e-sign process your account will be reactivated in 2 plus 2 working day so within 24 hours. Within how many days? 24 hours. 24 hours. Yes sir correct.
150,a9e4b3cb7904483588084ec0d417505d,4," Sorry, can you repeat that?"
151,a9e4b3cb7904483588084ec0d417505d,3," I want to know if my account is active ok ok please go on Sir, if your account is active in the checkbox you have to reactivate your account so I will provide the reactivation link on your register mail id you have to do e-sign process after you do e-sign process your account will be reactivated and results will be writing in the email sorry can you repeat again"
152,a9e4b3cb7904483588084ec0d417505d,2," What error you are facing while logging sir? Hello, do I know your query sir? I am not able to log in I am not receiving the message What error you are facing? Yes, I am receiving error sir Ok, let me check using online sir"
153,a9e4b3cb7904483588084ec0d417505d,1, Did you say you are not able to log in to the choice? What is your name? Can you please confirm your name? Janish Raman Yes What is your name?
154,6d816ce05cd14ea09729d0e3c3d4e2b5,7," Ok sir, any other information? No, thank you Welcome sir Thank you for calling Choice Phoenix Have a good day sir Same sir"
155,6d816ce05cd14ea09729d0e3c3d4e2b5,6," So, it will not be able to change from there because it will remain by default. It will remain by default. That's what I want to know, sir. If anything can change, then I searched for it but I did not get the option. I thought, let me call the customer and ask."
156,6d816ce05cd14ea09729d0e3c3d4e2b5,5," So you can add your watchlist or any script in that. Yes, that's right. I do that. I have shared every script. But what comes at the top is the censor. Plus or minus, everything is known. So I have to keep the censor first, then the bank and finance policy."
157,6d816ce05cd14ea09729d0e3c3d4e2b5,4," Sir, it will not be changed from there. But if you want, you have an option of watchlist next to home. Yes, yes. Yes, so you will check in that. You will click on watchlist. So there you will see watchlist 1, 2, 3, 4, 5, 6 options. Yes, yes. It is down there."
158,6d816ce05cd14ea09729d0e3c3d4e2b5,3, We have to go to the jungle.
159,6d816ce05cd14ea09729d0e3c3d4e2b5,2," The one that is showing you at the top, that is a border. Yes, yes. No sir, that cannot be changed, that is by default. What is it that I have to bring the censor ahead, after that bank Nifty, bank Nifty etc. etc. I do calculations from that."
160,6d816ce05cd14ea09729d0e3c3d4e2b5,1," Good morning, I am talking to Choice Broking. What kind of help can I get? My name is Nimit Shubhad, I am calling from Gujarat, Anand. Please explain to me that the home screen on the mobile app, Nifty, Bank Nifty, such things should be changed. So can we change it?"
161,935d6e28eb2e4ec1bd2dce40721bd8a4,8, Thank you sir.
162,935d6e28eb2e4ec1bd2dce40721bd8a4,7," So, we have signed the e-file and now we have taken the close field and sent it to the process. No, no, it will not be rejected. No, it will not be rejected. We have forwarded it to the department regarding the server. So, the department has also provided that no rejection will come in your account today. Because you just gave the call and today your account will be closed. Okay, ma'am. Thank you. Okay, thank you so much for your very good work. Please share your feedback in the chat."
163,935d6e28eb2e4ec1bd2dce40721bd8a4,6, Yeah I saw something... Yeah I know
164,935d6e28eb2e4ec1bd2dce40721bd8a4,5, He got the money as a kick-off?
165,935d6e28eb2e4ec1bd2dce40721bd8a4,4," Sir, I am able to check here. The request you have made, you have already done this sign. We have also forwarded the department further. Okay, so you wait a little longer. Today your account will be closed. So, permanently closed? I don't know, I don't know what it means."
166,935d6e28eb2e4ec1bd2dce40721bd8a4,3, Yes
167,935d6e28eb2e4ec1bd2dce40721bd8a4,2, Thank you. Thank you.
168,935d6e28eb2e4ec1bd2dce40721bd8a4,1," And now please be on time, and come for the final stage. Come on. Okay. I know what to do. Tell me. I'll tell you what to do. Why? I don't know. I've seen everything about you. What about you? I have a strong sense of fear. Welcome to our Channel."
169,31456bd835f9493eb448cdaedcd33358,7," Sir, it is not available till evening. It is available till 2 pm. Yes, it is available till 2 pm. If it is not available till 2 pm, it will be shown in the next entry. It will be updated in the next entry. So, check it in the entry from 6 to 7 pm. It will be available till evening. Okay. Okay. Any other information?"
170,31456bd835f9493eb448cdaedcd33358,6," Yes. Okay. Sir, he has left from our side. Wait till evening. You will get credit till evening in your register bank account."
171,31456bd835f9493eb448cdaedcd33358,5," It was set before 9 PM. Yes. Sorry, 9. Before 9 PM."
172,31456bd835f9493eb448cdaedcd33358,4," How much is it? Sir, was the market in Hoar or before that? Before that."
173,31456bd835f9493eb448cdaedcd33358,3," Sir, you have already applied the widow of Rs. 50. Can you tell me the time? I applied it in the morning. What time did you apply it? What time? Was it applied in the market or before that? It was applied before that. Was it applied before 9 PM? Yes. Was it applied before 9 PM?"
